1420039156.024077,358,523,512,443,420,359
1420039157.043278,371,517,511,446,420,2710
1420039158.054363,361,504,510,446,420,2712
1420039159.067282,361,507,525,446,420,2708
1420039160.070795,365,502,511,469,420,2712
1420039161.08368,371,511,513,445,426,2711
1420039162.094827,368,508,513,442,421,2709
1420039163.107069,358,505,527,441,420,2707
1420039164.118846,356,509,512,447,420,2712
1420039165.130113,358,509,511,446,424,2713
